0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.021276595291987336,0.0,0.0,0.04255319058397467,0.1702127623358987,0.8085106210955187,0.021276595291987336,0.0,0.0,0.04255319058397467,0.021276595291987336,0.4444444444444444,1.4444444444444444,1.4444444444444444,0.0,0.0,0.08510638116794934,0.0,0.0,0.0,0.3333333333333333,0.3076923076923077,0.021276595291987336,0.0,0.0,0.0,50.33444444444447,0.0,0.0,0.0,139.87544444444444,70.87499999999999,5.222222222222222,5.222222222222222,0.0,70.87499999999999,0.0,4.9787234042553195,0.04255319058397467,0.0,0.0,0.6382978723404256,0.021276595291987336,0.0,0.0,0.0,0.0,0.10638297645993668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.709240738147122,0.021276595291987336,5.19148925124491
0.0,0.0,0.0,0.032258063475546335,0.12903225390218534,0.9032257773152975,0.06451612695109267,0.0,0.0,0.19354838085327802,0.0,1.5,2.5,1.25,0.0,0.0,0.19354838085327802,0.0,0.4,0.5,0.25,0.6,0.0,0.0,0.0,0.0,16.44443548387102,0.0,0.0,0.0,144.1635,89.69333333333331,15.5,7.75,0.0,89.69333333333331,0.0,6.096774193548387,0.0,16.0,0.0,0.7419354838709677,0.032258063475546335,0.0,0.0,0.0,0.0,0.06451612695109267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.559319724463588,0.032258063475546335,6.225806250780443
0.0,0.0,0.0,0.0,0.199999996923077,0.76923075739645,0.015384615147928998,0.0,0.0,0.07692307573964499,0.0,1.0,1.75,1.4,0.015384615147928998,0.0,0.12307692118343198,0.0,0.14285714285714285,0.2,0.4,0.42857142857142855,0.0,0.0,0.0,0.0,30.252019230769235,0.0,0.015384615147928998,0.0,99.97825,80.14461538461539,16.25,13.0,0.78,80.14461538461539,0.0,5.123076923076923,0.0,15.0,0.0,0.5076923076923077,0.04615384544378699,0.0,0.0,0.015384615147928998,0.0,0.12307692118343198,0.030769230295857996,0.0,0.25,0.0,0.0,0.015384615147928998,0.0,0.0,0.0,0.0,0.0,1.25,-9.132152960837441,0.0,5.215384535147931
0.0,0.0,0.0,0.0,0.1666666597222225,0.8749999635416682,0.0,0.0,0.0,0.08333332986111125,0.041666664930555625,0.3333333333333333,1.0,1.0,0.0,0.0,0.08333332986111125,0.0,0.0,0.0,0.0,0.0,0.041666664930555625,0.0,0.0,0.0,61.24000000000001,0.0,0.0,0.0,170.176,53.760000000000005,8.0,8.0,0.0,53.760000000000005,0.0,4.458333333333333,0.0,12.0,0.0,0.375,0.08333332986111125,0.0,0.0,0.0,0.041666664930555625,0.12499999479166687,0.0,0.0,0.0,0.041666664930555625,0.0,0.0,0.0,0.0,0.0,0.041666664930555625,0.0,1.0,-8.94643832182746,0.0,4.541666477430563
0.0,0.0,0.0,0.035087718682671604,0.08771929670667901,0.7543859516774395,0.035087718682671604,0.0,0.0,0.035087718682671604,0.017543859341335802,0.9,1.5,1.25,0.0,0.0,0.07017543736534321,0.017543859341335802,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,76.96524137931037,0.0,0.0,0.0,138.553,54.32378500160927,5.8,4.833333333333333,0.78,54.32378500160927,0.0,4.672413793103448,0.017543859341335802,4.0,0.0,0.6551724137931034,0.052631578024007405,0.0,0.0,0.0,0.0,0.08771929670667901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859341335802,1.2,-10.283658829395224,0.035087718682671604,5.070175349646047
0.0,0.0,0.0,0.0,0.15624999511718765,0.937499970703126,0.0,0.0,0.0,0.12499999609375013,0.0,0.0,1.5,1.5,0.0,0.0,0.06249999804687507,0.031249999023437534,0.0,0.0,0.25,0.3333333333333333,0.031249999023437534,0.0,0.0,0.0,90.32125,0.0,0.0,0.0,168.704,269.08000000000027,8.0,8.0,0.0,269.08000000000027,0.0,3.90625,0.0,5.0,0.0,0.3125,0.031249999023437534,0.0,0.0,0.0,0.031249999023437534,0.0937499970703126,0.0,0.0,0.0,0.031249999023437534,0.031249999023437534,0.0,0.0,0.0,0.0,0.031249999023437534,0.031249999023437534,1.0,-8.739620754518672,0.0,4.249999867187505
0.0,0.0,0.0,0.0,0.10526315235457093,0.9473683711911383,0.0,0.0,0.0,0.10526315235457093,0.0,0.25,1.25,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,68.43480263157898,0.0,0.0,0.0,180.09875,0.0,4.75,3.8,0.0,0.0,0.0,4.7894736842105265,0.0,3.0,0.0,0.5789473684210527,0.05263157617728546,0.0,0.0,0.0,0.0,0.10526315235457093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-10.76182173088813,0.0,4.999999736842119
0.0,0.0,0.034482757431629055,0.034482757431629055,0.06896551486325811,0.9310344506539844,0.034482757431629055,0.0,0.0,0.034482757431629055,0.0,3.0,2.0,2.0,0.0,0.0,0.06896551486325811,0.0,0.0,0.0,1.0,0.5,0.034482757431629055,0.0,0.0,0.0,81.26232758620691,0.0,0.034482757431629055,0.0,164.3145,109.76000000000008,14.5,14.5,0.0,109.76000000000008,0.0,4.0344827586206895,0.0,11.0,0.0,0.5862068965517241,0.06896551486325811,0.0,0.0,0.0,0.06896551486325811,0.06896551486325811,0.0,0.0,0.0,0.034482757431629055,0.0,0.0,0.0,0.0,0.0,0.034482757431629055,0.0,1.0,-10.610149208595635,0.034482757431629055,4.344827436385261
0.0,0.0,0.0,0.0,0.1521739097353498,0.7391304187145562,0.04347825992438566,0.0,0.0,0.13043477977315696,0.04347825992438566,0.0,1.125,1.125,0.0,0.0,0.08695651984877131,0.0,0.0,0.0,0.125,0.1111111111111111,0.0,0.0,0.0,0.0,69.47187500000004,0.0,0.0,0.0,147.308875,67.76000000000002,5.875,5.875,0.0,67.76000000000002,0.0,4.446808510638298,0.0,7.0,0.0,0.5319148936170213,0.02173912996219283,0.0,0.0,0.0,0.0,0.13043477977315696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.705301955460238,0.04347825992438566,4.673912941871458
0.0,0.0,0.0,0.0,0.16666663888889352,0.9999998333333611,0.0,0.0,0.0,0.16666663888889352,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94333333333336,0.0,0.0,0.0,197.94833333333332,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-12.773208938429336,0.0,5.333332444444593
0.0,0.0,0.031746031242126486,0.015873015621063243,0.1428571405895692,0.8253968122952887,0.015873015621063243,0.0,0.0,0.015873015621063243,0.0,0.3,1.1,1.0,0.0,0.0,0.031746031242126486,0.015873015621063243,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.015873015621063243,0.0,67.49764285714289,0.0,0.0,0.0,127.7415,134.56,6.3,5.7272727272727275,0.86,134.56,0.0,4.396825396825397,0.015873015621063243,2.0,0.015873015621063243,0.4603174603174603,0.06349206248425297,0.0,0.015873015621063243,0.0,0.015873015621063243,0.07936507810531622,0.015873015621063243,0.015873015621063243,0.0,0.0,0.0,0.0,0.0,0.031746031242126486,0.0,0.031746031242126486,0.0,1.1,-9.476409381742991,0.015873015621063243,4.587301514487278
0.0,0.0,0.024390243307555043,0.0,0.12195121653777521,0.8292682724568714,0.024390243307555043,0.0,0.0,0.12195121653777521,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0.048780486615110086,0.024390243307555043,0.0,0.0,0.6666666666666666,0.4,0.024390243307555043,0.0,0.0,0.0,65.03162601626018,0.0,0.0,0.0,147.49633333333333,74.66666666666667,13.666666666666666,13.666666666666666,0.0,74.66666666666667,0.0,4.365853658536586,0.0,6.0,0.0,0.4878048780487805,0.07317072992266513,0.0,0.0,0.0,0.0,0.12195121653777521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.638696651939702,0.024390243307555043,4.707316958358123
0.0,0.0,0.03773584834460664,0.03773584834460664,0.16981131755072987,0.8113207394090427,0.01886792417230332,0.0,0.0,0.03773584834460664,0.01886792417230332,0.3,1.3,1.0833333333333333,0.0,0.0,0.15094339337842655,0.01886792417230332,0.15384615384615385,0.16666666666666666,0.08333333333333333,0.23076923076923078,0.0,0.0,0.0,0.0,60.35400000000001,0.0,0.01886792417230332,0.0,135.279,91.03500000000001,5.4,4.5,0.84,91.03500000000001,0.0,4.814814814814815,0.0,5.0,0.0,0.48148148148148145,0.056603772516909956,0.0,0.0,0.0,0.0,0.0943396208615166,0.0,0.0,0.0,0.01886792417230332,0.0,0.0,0.0,0.0,0.0,0.01886792417230332,0.0,1.2,-9.312024555285586,0.01886792417230332,5.188679147383413
0.0,0.0,0.0,0.0476190464852608,0.0952380929705216,0.7857142670068032,0.0,0.0,0.0,0.119047616213152,0.0,0.25,1.25,1.25,0.0,0.0,0.0476190464852608,0.0,0.0,0.0,0.25,0.2,0.0238095232426304,0.0,0.0,0.0,40.495843023255844,0.0,0.0,0.0,137.94475,54.88,10.75,10.75,0.0,54.88,0.0,5.093023255813954,0.0476190464852608,10.0,0.0,0.5116279069767442,0.0,0.0,0.0,0.0,0.0,0.1428571394557824,0.0238095232426304,0.0,0.0,0.0238095232426304,0.0,0.0,0.0,0.0,0.0,0.0238095232426304,0.0,1.0,-9.807866395070397,0.0,5.404761776077101
0.0,0.0,0.0,0.24999993750001562,0.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24999993750001562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19000000000003,0.0,0.0,0.0,201.747,0.0,3.0,3.0,0.0,0.0,0.0,4.333333333333333,0.0,3.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-27.95022632749486,0.0,5.999998500000375
0.0,0.0,0.0,0.026315788781163457,0.15789473268698073,0.8947368185595574,0.0,0.0,0.0,0.026315788781163457,0.0,0.5,1.3333333333333333,1.3333333333333333,0.0,0.0,0.05263157756232691,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,66.82771929824563,0.0,0.026315788781163457,0.0,156.41166666666666,127.77333333333341,6.333333333333333,6.333333333333333,0.0,127.77333333333341,0.0,5.026315789473684,0.0,15.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.026315788781163457,0.13157894390581729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.171217720067952,0.0,5.289473545013855
0.0,0.0,0.07692307544378701,0.05769230658284026,0.09615384430473375,0.8076922921597637,0.0,0.0,0.019230768860946754,0.05769230658284026,0.019230768860946754,0.0,1.0,1.0,0.0,0.0,0.07692307544378701,0.0,0.0,0.0,0.0,0.0,0.05769230658284026,0.0,0.0,0.019230768860946754,64.49823076923079,0.0,0.0,0.0,136.82799999999997,100.0,10.4,10.4,0.82,100.0,0.0,4.25,0.03846153772189351,8.0,0.0,0.28846153846153844,0.019230768860946754,0.0,0.0,0.0,0.03846153772189351,0.09615384430473377,0.019230768860946754,0.019230768860946754,0.0,0.019230768860946754,0.0,0.0,0.0,0.0,0.0,0.03846153772189351,0.019230768860946754,1.0,-8.796359782572246,0.0,4.365384531434913
0.0,0.0,0.035714284438775556,0.0,0.17857142219387778,0.8928571109693889,0.0,0.0,0.0,0.14285713775510223,0.035714284438775556,0.25,1.25,1.25,0.0,0.0,0.07142856887755111,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,84.9157142857143,0.0,0.0,0.0,171.92700000000002,51.03,7.0,7.0,0.0,51.03,0.0,4.178571428571429,0.0,7.0,0.0,0.35714285714285715,0.035714284438775556,0.0,0.0,0.0,0.0,0.17857142219387778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.354218057963346,0.0,4.285714132653067
0.0,0.0,0.0,0.0,0.07692307100591762,0.9230768520710114,0.07692307100591762,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06826923076926,0.0,0.0,0.0,184.2105,0.0,6.5,6.5,0.0,0.0,0.0,5.3076923076923075,0.07692307100591762,4.0,0.0,0.8461538461538461,0.15384614201183525,0.0,0.0,0.0,0.0,0.07692307100591762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.963582202895028,0.07692307100591762,5.461538041420151
0.0,0.0,0.0,0.034482757431629055,0.13793102972651622,0.8620689357907263,0.0,0.0,0.0,0.034482757431629055,0.034482757431629055,0.5,1.0,1.0,0.0,0.0,0.06896551486325811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75887931034484,0.0,0.0,0.0,159.8985,94.64000000000007,14.5,14.5,0.0,94.64000000000007,0.0,4.448275862068965,0.06896551486325811,16.0,0.0,0.5517241379310345,0.034482757431629055,0.0,0.0,0.0,0.0,0.17241378715814526,0.0,0.0,0.0,0.034482757431629055,0.0,0.0,0.0,0.0,0.0,0.034482757431629055,0.034482757431629055,1.0,-9.65874938799793,0.0,4.620689495838293
0.0,0.0,0.0,0.0,0.4285713673469475,0.9999998571428775,0.0,0.0,0.0,0.1428571224489825,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.80500000000001,0.0,0.0,0.0,197.61,0.0,2.0,2.0,0.0,0.0,0.0,4.666666666666667,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.1428571224489825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-13.333333333333334,0.0,4.285713673469475
0.0,0.0,0.0,0.03030302984389349,0.12121211937557395,0.6363636267217633,0.03030302984389349,0.0,0.0,0.07575757460973372,0.015151514921946744,0.42857142857142855,1.4285714285714286,1.1111111111111112,0.0,0.0,0.09090908953168046,0.0,0.2,0.2222222222222222,0.1111111111111111,0.3,0.0,0.0,0.0,0.0,74.21045454545457,0.0,0.0,0.0,126.774,66.0,9.428571428571429,7.333333333333333,0.68,66.0,0.015151514921946744,4.393939393939394,0.0,8.0,0.0,0.36363636363636365,0.06060605968778698,0.0,0.0,0.0,0.015151514921946744,0.12121211937557395,0.015151514921946744,0.0,0.0,0.0,0.0,0.015151514921946744,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,-8.850805976114847,0.015151514921946744,4.499999931818183
